start_date,current_date,starting_pop,current_pop,female_pop_pct,male_pop_pct,sick,recovered,uninfected,dead,vacinated,wasted_vaccine,mortality_rate,infection_rate,teacher_sick_rate,hospital_worker_sick_rate,frontline_worker_sick_rate
2021-01-01,2021-03-15,2000,1995,0.5055,0.49450000000000005,136,347,1512,5,0,0,0.014204545454545454,0.244,0.23655913978494625,0.3409090909090909,0.22535211267605634
2021-01-01,2021-03-16,2000,1995,0.5055,0.49450000000000005,137,353,1505,5,0,0,0.013966480446927373,0.2475,0.23655913978494625,0.3409090909090909,0.22535211267605634
2021-01-01,2021-03-17,2000,1995,0.5055,0.49450000000000005,134,362,1499,5,0,0,0.013623978201634877,0.2505,0.24731182795698925,0.3409090909090909,0.22535211267605634
2021-01-01,2021-03-18,2000,1995,0.5055,0.49450000000000005,128,375,1492,5,0,0,0.013157894736842105,0.254,0.24731182795698925,0.3409090909090909,0.2323943661971831
2021-01-01,2021-03-19,2000,1995,0.5055,0.49450000000000005,137,381,1477,5,0,0,0.012953367875647668,0.2615,0.24731182795698925,0.3409090909090909,0.24647887323943662
2021-01-01,2021-03-20,2000,1995,0.5055,0.49450000000000005,139,393,1463,5,0,0,0.01256281407035176,0.2685,0.24731182795698925,0.36363636363636365,0.2605633802816901
2021-01-01,2021-03-21,2000,1995,0.5055,0.49450000000000005,142,399,1454,5,0,0,0.012376237623762377,0.273,0.24731182795698925,0.36363636363636365,0.2746478873239437
2021-01-01,2021-03-22,2000,1994,0.5055,0.49450000000000005,141,408,1445,6,0,0,0.014492753623188406,0.2775,0.25806451612903225,0.36363636363636365,0.2887323943661972
2021-01-01,2021-03-23,2000,1994,0.5055,0.49450000000000005,148,414,1432,6,0,0,0.014285714285714285,0.284,0.25806451612903225,0.36363636363636365,0.2887323943661972
2021-01-01,2021-03-24,2000,1994,0.5055,0.49450000000000005,149,422,1423,6,0,0,0.014018691588785047,0.2885,0.26881720430107525,0.38636363636363635,0.2887323943661972
2021-01-01,2021-03-25,2000,1994,0.5055,0.49450000000000005,157,427,1410,6,0,0,0.013856812933025405,0.295,0.27956989247311825,0.4318181818181818,0.3028169014084507
2021-01-01,2021-03-26,2000,1994,0.5055,0.49450000000000005,165,436,1393,6,0,0,0.013574660633484163,0.3035,0.27956989247311825,0.4318181818181818,0.31690140845070425
2021-01-01,2021-03-27,2000,1994,0.5055,0.49450000000000005,171,441,1382,6,0,0,0.013422818791946308,0.309,0.2903225806451613,0.4318181818181818,0.323943661971831
2021-01-01,2021-03-28,2000,1993,0.5055,0.49450000000000005,174,448,1371,7,0,0,0.015384615384615385,0.3145,0.3010752688172043,0.4318181818181818,0.33098591549295775
2021-01-01,2021-03-29,2000,1993,0.5055,0.49450000000000005,176,457,1360,7,0,0,0.015086206896551725,0.32,0.3118279569892473,0.4318181818181818,0.34507042253521125
2021-01-01,2021-03-30,2000,1993,0.5055,0.49450000000000005,173,466,1354,7,0,0,0.014799154334038054,0.323,0.3118279569892473,0.4318181818181818,0.34507042253521125
